,Cam,Police,Visibility,Population,Safety
4375,2,1,4,2,4
4376,2,1,4,2,4
4377,2,1,4,2,4
4378,2,1,4,2,4
4379,2,1,4,2,4
4380,2,1,4,2,4
4381,2,1,4,2,4
4382,2,1,4,2,4
4383,2,1,4,2,4
4384,2,1,4,2,4
4385,2,1,4,2,4
4386,2,1,4,2,4
4387,2,1,4,2,4
4388,2,1,4,2,4
4389,2,1,4,2,4
4390,2,1,4,2,4
4391,2,1,4,2,4
4392,2,1,4,2,4
4393,2,1,4,2,4
4394,2,1,4,2,4
4395,2,1,4,2,4
4396,2,1,4,2,4
4397,2,1,4,2,4
4398,2,1,4,2,4
4399,2,1,4,2,4
4400,2,1,4,2,4
4401,2,2,0,0,1
4402,2,2,0,0,1
4403,2,2,0,0,1
4404,2,2,0,0,1
4405,2,2,0,0,1
4406,2,2,0,0,1
4407,2,2,0,0,1
4408,2,2,0,0,1
4409,2,2,0,0,1
4410,2,2,0,0,1
4411,2,2,0,0,1
4412,2,2,0,0,1
4413,2,2,0,0,1
4414,2,2,0,0,1
4415,2,2,0,0,1
4416,2,2,0,0,1
4417,2,2,0,0,1
4418,2,2,0,0,1
4419,2,2,0,0,1
4420,2,2,0,0,1
4421,2,2,0,0,1
4422,2,2,0,0,1
4423,2,2,0,0,1
4424,2,2,0,0,1
4425,2,2,0,1,2
4426,2,2,0,1,2
4427,2,2,0,1,2
4428,2,2,0,1,2
4429,2,2,0,1,2
4430,2,2,0,1,2
4431,2,2,0,1,2
4432,2,2,0,1,2
4433,2,2,0,1,2
4434,2,2,0,1,2
4435,2,2,0,1,2
4436,2,2,0,1,2
4437,2,2,0,1,2
4438,2,2,0,1,2
4439,2,2,0,1,2
4440,2,2,0,1,2
4441,2,2,0,1,2
4442,2,2,0,1,2
4443,2,2,0,1,2
4444,2,2,0,1,2
4445,2,2,0,1,2
4446,2,2,0,1,2
4447,2,2,0,1,2
4448,2,2,0,1,2
4449,2,2,0,1,2
4450,2,2,0,1,2
4451,2,2,0,2,2
4452,2,2,0,2,2
4453,2,2,0,2,2
4454,2,2,0,2,2
4455,2,2,0,2,2
4456,2,2,0,2,2
4457,2,2,0,2,2
4458,2,2,0,2,2
4459,2,2,0,2,2
4460,2,2,0,2,2
4461,2,2,0,2,2
4462,2,2,0,2,2
4463,2,2,0,2,2
4464,2,2,0,2,2
4465,2,2,0,2,2
4466,2,2,0,2,2
4467,2,2,0,2,2
4468,2,2,0,2,2
4469,2,2,0,2,2
4470,2,2,0,2,2
4471,2,2,0,2,2
4472,2,2,0,2,2
4473,2,2,0,2,2
4474,2,2,0,2,2
4475,2,2,0,2,2
4476,2,2,0,2,2
4477,2,2,1,0,1
4478,2,2,1,0,1
4479,2,2,1,0,1
4480,2,2,1,0,1
4481,2,2,1,0,1
4482,2,2,1,0,1
4483,2,2,1,0,1
4484,2,2,1,0,1
4485,2,2,1,0,1
4486,2,2,1,0,1
4487,2,2,1,0,1
4488,2,2,1,0,1
4489,2,2,1,0,1
4490,2,2,1,0,1
4491,2,2,1,0,1
4492,2,2,1,0,1
4493,2,2,1,0,1
4494,2,2,1,0,1
4495,2,2,1,0,1
4496,2,2,1,0,1
4497,2,2,1,0,1
4498,2,2,1,0,1
4499,2,2,1,0,1
4500,2,2,1,0,1
4501,2,2,1,1,2
4502,2,2,1,1,2
4503,2,2,1,1,2
4504,2,2,1,1,2
4505,2,2,1,1,2
4506,2,2,1,1,2
4507,2,2,1,1,2
4508,2,2,1,1,2
4509,2,2,1,1,2
4510,2,2,1,1,2
4511,2,2,1,1,2
4512,2,2,1,1,2
4513,2,2,1,1,2
4514,2,2,1,1,2
4515,2,2,1,1,2
4516,2,2,1,1,2
4517,2,2,1,1,2
4518,2,2,1,1,2
4519,2,2,1,1,2
4520,2,2,1,1,2
4521,2,2,1,1,2
4522,2,2,1,1,2
4523,2,2,1,1,2
4524,2,2,1,1,2
4525,2,2,1,1,2
4526,2,2,1,1,2
4527,2,2,1,2,3
4528,2,2,1,2,3
4529,2,2,1,2,3
4530,2,2,1,2,3
4531,2,2,1,2,3
4532,2,2,1,2,3
4533,2,2,1,2,3
4534,2,2,1,2,3
4535,2,2,1,2,3
4536,2,2,1,2,3
4537,2,2,1,2,3
4538,2,2,1,2,3
4539,2,2,1,2,3
4540,2,2,1,2,3
4541,2,2,1,2,3
4542,2,2,1,2,3
4543,2,2,1,2,3
4544,2,2,1,2,3
4545,2,2,1,2,3
4546,2,2,1,2,3
4547,2,2,1,2,3
4548,2,2,1,2,3
4549,2,2,1,2,3
4550,2,2,1,2,3
4551,2,2,1,2,3
4552,2,2,1,2,3
4553,2,2,1,2,3
4554,2,2,1,2,3
4555,2,2,1,2,3
4556,2,2,1,2,3
4557,2,2,1,2,3
4558,2,2,1,2,3
4559,2,2,1,2,3
4560,2,2,1,2,3
4561,2,2,1,2,3
4562,2,2,1,2,3
4563,2,2,1,2,3
4564,2,2,1,2,3
4565,2,2,1,2,3
4566,2,2,1,2,3
4567,2,2,1,2,3
4568,2,2,1,2,3
4569,2,2,1,2,3
4570,2,2,1,2,3
4571,2,2,1,2,3
4572,2,2,1,2,3
4573,2,2,1,2,3
4574,2,2,1,2,3
4575,2,2,1,2,3
4576,2,2,1,2,3
4577,2,2,2,0,2
4578,2,2,2,0,2
4579,2,2,2,0,2
4580,2,2,2,0,2
4581,2,2,2,0,2
4582,2,2,2,0,2
4583,2,2,2,0,2
4584,2,2,2,0,2
4585,2,2,2,0,2
4586,2,2,2,0,2
4587,2,2,2,0,2
4588,2,2,2,0,2
4589,2,2,2,0,2
4590,2,2,2,0,2
4591,2,2,2,0,2
4592,2,2,2,0,2
4593,2,2,2,0,2
4594,2,2,2,0,2
4595,2,2,2,0,2
4596,2,2,2,0,2
4597,2,2,2,0,2
4598,2,2,2,0,2
4599,2,2,2,0,2
4600,2,2,2,0,2
4601,2,2,2,0,2
4602,2,2,2,0,2
4603,2,2,2,1,2
4604,2,2,2,1,2
4605,2,2,2,1,2
4606,2,2,2,1,2
4607,2,2,2,1,2
4608,2,2,2,1,2
4609,2,2,2,1,2
4610,2,2,2,1,2
4611,2,2,2,1,2
4612,2,2,2,1,2
4613,2,2,2,1,2
4614,2,2,2,1,2
4615,2,2,2,1,2
4616,2,2,2,1,2
4617,2,2,2,1,2
4618,2,2,2,1,2
4619,2,2,2,1,2
4620,2,2,2,1,2
4621,2,2,2,1,2
4622,2,2,2,1,2
4623,2,2,2,1,2
4624,2,2,2,1,2
4625,2,2,2,1,2
4626,2,2,2,1,2
4627,2,2,2,1,2
4628,2,2,2,1,2
4629,2,2,2,2,3
4630,2,2,2,2,3
4631,2,2,2,2,3
4632,2,2,2,2,3
4633,2,2,2,2,3
4634,2,2,2,2,3
4635,2,2,2,2,3
4636,2,2,2,2,3
4637,2,2,2,2,3
4638,2,2,2,2,3
4639,2,2,2,2,3
4640,2,2,2,2,3
4641,2,2,2,2,3
4642,2,2,2,2,3
4643,2,2,2,2,3
4644,2,2,2,2,3
4645,2,2,2,2,3
4646,2,2,2,2,3
4647,2,2,2,2,3
4648,2,2,2,2,3
4649,2,2,2,2,3
4650,2,2,2,2,3
4651,2,2,2,2,3
4652,2,2,2,2,3
4653,2,2,2,2,3
4654,2,2,2,2,3
4655,2,2,2,2,3
4656,2,2,2,2,3
4657,2,2,2,2,3
4658,2,2,2,2,3
4659,2,2,2,2,3
4660,2,2,2,2,3
4661,2,2,2,2,3
4662,2,2,2,2,3
4663,2,2,2,2,3
4664,2,2,2,2,3
4665,2,2,2,2,3
4666,2,2,2,2,3
4667,2,2,2,2,3
4668,2,2,2,2,3
4669,2,2,2,2,3
4670,2,2,2,2,3
4671,2,2,2,2,3
4672,2,2,2,2,3
4673,2,2,2,2,3
4674,2,2,2,2,3
4675,2,2,2,2,3
4676,2,2,2,2,3
4677,2,2,2,2,3
4678,2,2,2,2,3
4679,2,2,3,0,3
4680,2,2,3,0,3
4681,2,2,3,0,3
4682,2,2,3,0,3
4683,2,2,3,0,3
4684,2,2,3,0,3
4685,2,2,3,0,3
4686,2,2,3,0,3
4687,2,2,3,0,3
4688,2,2,3,0,3
4689,2,2,3,0,3
4690,2,2,3,0,3
4691,2,2,3,0,3
4692,2,2,3,0,3
4693,2,2,3,0,3
4694,2,2,3,0,3
4695,2,2,3,0,3
4696,2,2,3,0,3
4697,2,2,3,0,3
4698,2,2,3,0,3
4699,2,2,3,0,3
4700,2,2,3,0,3
4701,2,2,3,0,3
4702,2,2,3,0,3
4703,2,2,3,0,3
4704,2,2,3,0,3
4705,2,2,3,0,3
4706,2,2,3,0,3
4707,2,2,3,0,3
4708,2,2,3,0,3
4709,2,2,3,0,3
4710,2,2,3,0,3
4711,2,2,3,0,3
4712,2,2,3,0,3
4713,2,2,3,0,3
4714,2,2,3,0,3
4715,2,2,3,0,3
4716,2,2,3,0,3
4717,2,2,3,0,3
4718,2,2,3,0,3
4719,2,2,3,0,3
4720,2,2,3,0,3
4721,2,2,3,0,3
4722,2,2,3,0,3
4723,2,2,3,0,3
4724,2,2,3,0,3
4725,2,2,3,0,3
4726,2,2,3,0,3
4727,2,2,3,0,3
4728,2,2,3,0,3
4729,2,2,3,1,4
4730,2,2,3,1,4
4731,2,2,3,1,4
4732,2,2,3,1,4
4733,2,2,3,1,4
4734,2,2,3,1,4
4735,2,2,3,1,4
4736,2,2,3,1,4
4737,2,2,3,1,4
4738,2,2,3,1,4
4739,2,2,3,1,4
4740,2,2,3,1,4
4741,2,2,3,1,4
4742,2,2,3,1,4
4743,2,2,3,1,4
4744,2,2,3,1,4
4745,2,2,3,1,4
4746,2,2,3,1,4
4747,2,2,3,1,4
4748,2,2,3,1,4
4749,2,2,3,1,4
4750,2,2,3,1,4
4751,2,2,3,1,4
4752,2,2,3,1,4
4753,2,2,3,1,4
4754,2,2,3,1,4
4755,2,2,3,1,4
4756,2,2,3,1,4
4757,2,2,3,1,4
4758,2,2,3,1,4
4759,2,2,3,1,4
4760,2,2,3,1,4
4761,2,2,3,1,4
4762,2,2,3,1,4
4763,2,2,3,1,4
4764,2,2,3,1,4
4765,2,2,3,1,4
4766,2,2,3,1,4
4767,2,2,3,1,4
4768,2,2,3,1,4
4769,2,2,3,1,4
4770,2,2,3,1,4
4771,2,2,3,1,4
4772,2,2,3,1,4
4773,2,2,3,1,4
4774,2,2,3,1,4
4775,2,2,3,1,4
4776,2,2,3,1,4
4777,2,2,3,1,4
4778,2,2,3,1,4
4779,2,2,3,1,4
4780,2,2,3,1,4
4781,2,2,3,1,4
4782,2,2,3,1,4
4783,2,2,3,1,4
4784,2,2,3,1,4
4785,2,2,3,2,4
4786,2,2,3,2,4
4787,2,2,3,2,4
4788,2,2,3,2,4
4789,2,2,3,2,4
4790,2,2,3,2,4
4791,2,2,3,2,4
4792,2,2,3,2,4
4793,2,2,3,2,4
4794,2,2,3,2,4
4795,2,2,3,2,4
4796,2,2,3,2,4
4797,2,2,3,2,4
4798,2,2,3,2,4
4799,2,2,3,2,4
4800,2,2,3,2,4
4801,2,2,3,2,4
4802,2,2,3,2,4
4803,2,2,3,2,4
4804,2,2,3,2,4
4805,2,2,3,2,4
4806,2,2,3,2,4
4807,2,2,3,2,4
4808,2,2,3,2,4
4809,2,2,3,2,4
4810,2,2,3,2,4
4811,2,2,3,2,4
4812,2,2,3,2,4
4813,2,2,3,2,4
4814,2,2,3,2,4
4815,2,2,3,2,4
4816,2,2,3,2,4
4817,2,2,3,2,4
4818,2,2,3,2,4
4819,2,2,3,2,4
4820,2,2,3,2,4
4821,2,2,3,2,4
4822,2,2,3,2,4
4823,2,2,3,2,4
4824,2,2,3,2,4
4825,2,2,3,2,4
4826,2,2,3,2,4
4827,2,2,3,2,4
4828,2,2,3,2,4
4829,2,2,3,2,4
4830,2,2,3,2,4
4831,2,2,3,2,4
4832,2,2,3,2,4
4833,2,2,3,2,4
4834,2,2,3,2,4
4835,2,2,3,2,4
4836,2,2,3,2,4
4837,2,2,3,2,4
4838,2,2,3,2,4
4839,2,2,3,2,4
4840,2,2,3,2,4
4841,2,2,4,0,4
4842,2,2,4,0,4
4843,2,2,4,0,4
4844,2,2,4,0,4
4845,2,2,4,0,4
4846,2,2,4,0,4
4847,2,2,4,0,4
4848,2,2,4,0,4
4849,2,2,4,0,4
4850,2,2,4,0,4
4851,2,2,4,0,4
4852,2,2,4,0,4
4853,2,2,4,0,4
4854,2,2,4,0,4
4855,2,2,4,0,4
4856,2,2,4,0,4
4857,2,2,4,0,4
4858,2,2,4,0,4
4859,2,2,4,0,4
4860,2,2,4,0,4
4861,2,2,4,0,4
4862,2,2,4,0,4
4863,2,2,4,0,4
4864,2,2,4,0,4
4865,2,2,4,0,4
4866,2,2,4,0,4
4867,2,2,4,0,4
4868,2,2,4,0,4
4869,2,2,4,0,4
4870,2,2,4,0,4
4871,2,2,4,0,4
4872,2,2,4,0,4
4873,2,2,4,0,4
4874,2,2,4,0,4
4875,2,2,4,0,4
4876,2,2,4,0,4
4877,2,2,4,0,4
4878,2,2,4,0,4
4879,2,2,4,0,4
4880,2,2,4,0,4
4881,2,2,4,0,4
4882,2,2,4,0,4
4883,2,2,4,0,4
4884,2,2,4,0,4
4885,2,2,4,0,4
4886,2,2,4,0,4
4887,2,2,4,0,4
4888,2,2,4,0,4
4889,2,2,4,0,4
4890,2,2,4,0,4
4891,2,2,4,0,4
4892,2,2,4,0,4
4893,2,2,4,0,4
4894,2,2,4,0,4
4895,2,2,4,0,4
4896,2,2,4,0,4
4897,2,2,4,1,4
4898,2,2,4,1,4
4899,2,2,4,1,4
4900,2,2,4,1,4
4901,2,2,4,1,4
4902,2,2,4,1,4
4903,2,2,4,1,4
4904,2,2,4,1,4
4905,2,2,4,1,4
4906,2,2,4,1,4
4907,2,2,4,1,4
4908,2,2,4,1,4
4909,2,2,4,1,4
4910,2,2,4,1,4
4911,2,2,4,1,4
4912,2,2,4,1,4
4913,2,2,4,1,4
4914,2,2,4,1,4
4915,2,2,4,1,4
4916,2,2,4,1,4
4917,2,2,4,1,4
4918,2,2,4,1,4
4919,2,2,4,1,4
4920,2,2,4,1,4
4921,2,2,4,1,4
4922,2,2,4,1,4
4923,2,2,4,1,4
4924,2,2,4,1,4
4925,2,2,4,1,4
4926,2,2,4,1,4
4927,2,2,4,1,4
4928,2,2,4,1,4
4929,2,2,4,1,4
4930,2,2,4,1,4
4931,2,2,4,1,4
4932,2,2,4,1,4
4933,2,2,4,1,4
4934,2,2,4,1,4
4935,2,2,4,1,4
4936,2,2,4,1,4
4937,2,2,4,1,4
4938,2,2,4,1,4
4939,2,2,4,1,4
4940,2,2,4,1,4
4941,2,2,4,1,4
4942,2,2,4,1,4
4943,2,2,4,1,4
4944,2,2,4,1,4
4945,2,2,4,1,4
4946,2,2,4,1,4
4947,2,2,4,1,4
4948,2,2,4,1,4
4949,2,2,4,1,4
4950,2,2,4,1,4
4951,2,2,4,1,4
4952,2,2,4,1,4
4953,2,2,4,2,4
4954,2,2,4,2,4
4955,2,2,4,2,4
4956,2,2,4,2,4
4957,2,2,4,2,4
4958,2,2,4,2,4
4959,2,2,4,2,4
4960,2,2,4,2,4
4961,2,2,4,2,4
4962,2,2,4,2,4
4963,2,2,4,2,4
4964,2,2,4,2,4
4965,2,2,4,2,4
4966,2,2,4,2,4
4967,2,2,4,2,4
4968,2,2,4,2,4
4969,2,2,4,2,4
4970,2,2,4,2,4
4971,2,2,4,2,4
4972,2,2,4,2,4
4973,2,2,4,2,4
4974,2,2,4,2,4
4975,2,2,4,2,4
4976,2,2,4,2,4
4977,2,2,4,2,4
4978,2,2,4,2,4
4979,2,2,4,2,4
4980,2,2,4,2,4
4981,2,2,4,2,4
4982,2,2,4,2,4
4983,2,2,4,2,4
4984,2,2,4,2,4
4985,2,2,4,2,4
4986,2,2,4,2,4
4987,2,2,4,2,4
4988,2,2,4,2,4
4989,2,2,4,2,4
4990,2,2,4,2,4
4991,2,2,4,2,4
4992,2,2,4,2,4
4993,2,2,4,2,4
4994,2,2,4,2,4
4995,2,2,4,2,4
4996,2,2,4,2,4
4997,2,2,4,2,4
4998,2,2,4,2,4
4999,2,2,4,2,4
5000,2,2,4,2,4
5001,2,2,4,2,4
5002,2,2,4,2,4
5003,2,2,4,2,4
5004,2,2,4,2,4
5005,2,2,4,2,4
5006,2,2,4,2,4
5007,2,2,4,2,4
5008,2,2,4,2,4
